2026-05-14 09:28:05.149 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:30.610 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:30.623 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:30.900 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:31.907 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:32.929 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:33.635 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:33.636 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:33.947 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:34.947 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:35.964 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:36.661 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:36.663 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:36.997 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:38.023 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:39.050 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:39.701 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:39.703 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:40.076 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:41.108 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:42.130 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:42.751 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:42.752 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:43.145 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:44.168 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:45.181 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:45.780 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:45.780 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:46.195 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:47.218 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:48.244 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:48.796 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:48.797 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:49.262 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:50.286 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:51.302 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:51.803 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:51.817 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:52.318 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:53.325 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:54.356 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:54.832 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:54.833 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:55.398 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:56.403 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:57.414 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:57.897 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:57.899 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:45:58.432 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:45:59.453 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:00.474 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:00.906 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:00.906 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:01.482 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:02.501 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:03.530 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:03.937 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:03.938 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:04.546 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:05.561 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:06.567 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:06.995 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:06.996 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:07.574 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:08.583 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:09.614 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:10.019 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:10.032 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:10.623 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:11.646 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:12.665 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:13.059 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:13.060 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:13.669 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:14.681 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:15.690 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:16.073 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:16.074 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:16.700 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:17.708 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:18.722 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:19.081 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:19.099 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:19.742 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:20.757 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:21.784 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:22.098 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:22.111 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:22.791 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:23.803 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:24.832 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:25.126 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:25.128 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:25.855 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:26.870 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:27.894 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:28.169 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:28.170 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:28.918 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:29.941 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:30.964 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:31.183 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:31.192 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:31.991 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:33.003 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:34.024 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:34.219 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:34.220 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:35.058 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:36.073 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:37.094 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:37.264 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:37.265 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:38.109 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:39.134 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:40.132 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:40.293 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:40.299 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:41.151 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:42.171 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:43.192 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:43.344 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:43.347 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:44.218 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:45.246 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:46.249 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:46.386 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:46.389 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:47.278 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:48.300 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:49.314 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:49.438 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:49.441 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:50.335 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:51.350 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:52.355 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:52.467 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:52.468 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:53.366 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:54.391 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:55.401 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:55.464 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:55.500 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:56.420 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:57.444 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:58.456 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:46:58.477 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:58.548 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:46:59.476 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:00.488 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:01.506 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:01.519 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:01.570 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:02.536 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:03.544 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:04.557 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:04.562 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:04.571 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:05.587 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:06.600 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:07.582 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:07.583 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:07.609 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:08.611 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:09.624 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:10.612 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:10.614 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:10.653 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:11.663 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:12.689 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:13.631 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:13.632 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:13.714 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:14.727 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:15.741 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:16.671 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:16.672 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:16.756 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:17.784 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:18.810 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:19.713 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:19.713 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:19.839 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:20.850 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:21.861 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:22.727 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:22.728 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:22.867 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:23.881 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:24.910 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:25.763 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:25.764 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:25.931 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:26.943 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:27.968 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:28.812 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:28.813 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:28.999 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:30.032 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:31.043 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:31.835 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:31.835 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:32.048 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:33.058 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:34.070 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:34.860 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:34.862 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:35.080 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:36.104 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:37.115 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:37.895 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:37.896 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:38.129 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:39.155 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:40.179 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:40.912 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:40.912 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:41.188 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:42.200 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:43.207 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:43.942 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:43.943 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:44.235 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:45.262 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:46.270 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:46.972 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:46.972 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:47.292 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:48.302 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:49.313 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:49.987 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:49.988 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:50.335 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:51.350 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:52.383 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:53.015 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:53.016 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:53.392 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:54.418 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:55.434 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:56.053 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:56.054 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:56.468 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:57.497 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:58.533 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:47:59.081 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:59.082 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:47:59.556 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:00.575 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:01.591 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:02.115 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:02.116 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:02.600 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:03.612 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:04.624 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:05.138 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:05.139 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:05.618 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:06.629 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:07.640 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:08.141 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:08.157 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:08.668 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:09.678 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:10.702 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:11.157 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:11.157 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:11.698 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:12.710 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:13.731 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:14.172 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:14.172 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:14.741 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:15.764 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:16.763 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:17.210 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:17.211 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-14 13:48:17.784 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:18.802 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-14 13:48:19.823 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
