2026-06-14 23:38:38.207 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:34.113 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:35.139 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:36.124 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:32:36.155 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:37.172 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:38.194 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:39.144 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:32:39.214 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:40.225 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:41.257 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:42.181 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:32:42.284 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:43.302 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:44.313 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:45.192 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:32:45.326 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:46.338 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:47.358 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:48.214 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:32:48.377 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:49.403 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:50.426 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:51.224 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:32:51.439 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:52.444 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:53.471 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:54.235 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:32:54.477 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:55.481 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:56.499 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:57.250 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:32:57.518 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:58.538 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:32:59.575 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:00.272 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:00.590 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:01.603 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:02.605 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:03.308 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:03.618 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:04.633 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:05.636 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:06.326 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:06.655 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:07.668 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:08.670 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:09.336 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:09.698 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:10.723 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:11.746 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:12.354 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:12.756 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:13.770 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:14.798 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:15.391 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:15.818 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:16.840 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:17.855 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:18.412 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:18.872 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:19.890 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:20.912 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:21.441 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:21.918 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:22.947 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:23.965 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:24.469 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:24.991 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:25.993 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:27.017 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:27.487 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:28.045 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:29.066 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:30.097 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:30.512 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:31.111 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:32.129 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:33.152 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:33.548 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:34.179 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:35.197 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:36.217 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:36.565 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:37.241 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:38.277 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:39.296 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:39.587 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:40.318 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:41.331 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:42.360 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:42.608 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:43.376 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:44.392 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:45.409 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:45.639 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:46.426 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:47.427 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:48.444 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:48.644 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:49.474 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:50.484 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:51.501 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:51.664 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:52.522 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:53.533 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:54.543 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:54.663 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:55.552 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:56.563 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:57.570 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:57.677 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:33:58.595 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:33:59.624 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:00.649 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:00.696 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:01.673 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:02.694 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:03.706 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:03.732 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:04.717 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:05.737 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:06.746 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:06.756 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:07.757 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:08.780 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:09.761 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:09.781 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:10.802 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:11.815 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:12.770 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:12.833 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:13.837 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:14.851 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:15.789 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:15.869 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:16.880 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:17.876 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:18.794 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:18.889 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:19.916 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:20.944 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:21.822 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:21.942 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:22.969 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:23.988 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:24.834 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:25.004 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:26.005 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:27.027 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:27.866 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:28.033 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:29.057 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:30.091 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:30.876 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:31.091 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:32.102 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:33.114 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:33.891 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:34.117 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:35.138 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:36.149 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:36.898 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:37.168 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:38.188 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:39.202 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:39.909 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:40.225 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:41.247 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:42.257 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:42.938 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:43.291 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:44.286 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:45.311 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:45.964 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:46.328 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:47.358 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:48.384 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:48.993 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:49.388 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:50.412 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:51.417 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:52.013 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:52.438 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:53.456 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:54.479 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:55.039 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:55.514 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:56.520 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:57.552 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:58.060 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:34:58.565 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:34:59.598 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:00.617 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:01.088 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:01.631 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:02.632 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:03.650 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:04.100 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:04.660 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:05.670 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:06.688 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:07.116 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:07.699 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:08.704 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:09.723 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:10.124 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:10.726 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:11.755 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:12.773 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:13.139 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:13.780 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:14.789 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:15.816 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:16.164 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:16.824 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:17.832 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:18.839 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:19.173 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:19.878 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:20.901 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:21.924 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:22.198 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:22.935 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:23.955 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:24.970 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:25.227 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:25.982 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:27.000 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:28.012 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:28.240 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:29.036 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:30.069 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:31.075 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:31.261 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:32.086 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:33.096 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:34.122 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:34.274 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:35.159 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:36.177 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:37.198 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:37.294 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:38.209 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:39.230 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:40.237 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:40.321 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:41.247 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:42.275 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:43.276 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:43.343 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:44.293 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:45.301 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:46.326 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:46.364 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:47.343 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:48.365 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:49.385 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:49.395 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:50.387 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:51.415 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:52.414 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:52.424 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:53.436 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:54.463 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:55.410 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:55.497 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:56.505 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:57.522 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:58.446 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:35:58.542 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:35:59.563 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:00.584 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:01.453 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:36:01.600 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:02.603 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:03.637 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:04.477 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:36:04.661 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:05.667 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:06.684 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:07.503 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:36:07.715 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:08.727 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:09.736 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:10.530 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:36:10.747 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:11.752 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:12.776 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-15 11:36:13.562 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-15 11:36:13.803 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
